id,run_id,round,alpha,attack_active,attacker_ids,selected_clients,aggregation_method,train_loss,val_accuracy,val_loss,val_f1,val_auc,test_accuracy,test_loss,test_f1,test_auc,oracle_accuracy,oracle_candidate_id,regret,cumulative_regret,round_time_s
3,exp3_FixedFedAvg_s1,1,100.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FedAvg,,,,,,85.5,,0.9152,,88.52,C0,3.54,3.54,49.28
4,exp3_FixedFedAvg_s1,2,100.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FedAvg,,,,,,84.6,,0.9084,,90.14,C0,6.08,9.62,49.66
5,exp3_FixedFedAvg_s1,3,100.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FedAvg,,,,,,85.6,,0.9146,,90.66,C0,4.9,14.52,48.53
6,exp3_FixedFedAvg_s1,4,100.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FedAvg,,,,,,87.41,,0.926,,92.14,C0,4.96,19.48,45.92
7,exp3_FixedFedAvg_s1,5,100.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FedAvg,,,,,,87.93,,0.9293,,92.66,C0,4.9,24.38,49.91
8,exp3_FixedFedAvg_s1,6,1.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FedAvg,,,,,,90.04,,0.943,,93.18,C0,3.38,27.76,45.92
9,exp3_FixedFedAvg_s1,7,1.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FedAvg,,,,,,90.15,,0.9434,,93.42,C0,3.24,31.0,46.9
10,exp3_FixedFedAvg_s1,8,1.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FedAvg,,,,,,92.01,,0.9547,,93.92,C0,2.28,33.28,46.62
11,exp3_FixedFedAvg_s1,9,1.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FedAvg,,,,,,91.53,,0.9518,,93.94,C0,2.38,35.66,46.22
12,exp3_FixedFedAvg_s1,10,1.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FedAvg,,,,,,90.87,,0.9477,,93.92,C0,3.46,39.12,46.06
13,exp3_FixedFedAvg_s1,11,0.2,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FedAvg,,,,,,94.12,,0.9677,,94.44,C0,0.0,39.12,49.4
14,exp3_FixedFedAvg_s1,12,0.2,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FedAvg,,,,,,93.95,,0.9667,,94.2,C0,0.0,39.12,48.92
15,exp3_FixedFedAvg_s1,13,0.2,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FedAvg,,,,,,94.0,,0.9668,,94.34,C0,0.0,39.12,49.66
16,exp3_FixedFedAvg_s1,14,0.2,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FedAvg,,,,,,94.01,,0.967,,94.34,C0,0.0,39.12,49.65
17,exp3_FixedFedAvg_s1,15,0.2,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FedAvg,,,,,,94.12,,0.9674,,94.22,C0,0.0,39.12,49.27
18,exp3_FixedFedAvg_s1,16,0.2,1,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FedAvg,,,,,,93.37,,0.9629,,94.06,C0,0.44,39.56,48.44
19,exp3_FixedFedAvg_s1,17,0.2,1,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FedAvg,,,,,,91.16,,0.9495,,93.96,C0,2.16,41.72,49.47
20,exp3_FixedFedAvg_s1,18,0.2,1,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FedAvg,,,,,,87.47,,0.9264,,94.02,C0,6.06,47.78,49.1
21,exp3_FixedFedAvg_s1,19,0.2,1,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FedAvg,,,,,,80.52,,0.8799,,94.12,C0,13.86,61.64,49.42
22,exp3_FixedFedAvg_s1,20,0.2,1,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FedAvg,,,,,,77.51,,0.8586,,93.9,C0,16.24,77.88,49.07
23,exp3_FixedFedAvg_s2,1,100.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FedAvg,,,,,,80.23,,0.8793,,86.98,C0,7.14,7.14,47.47
24,exp3_FixedFedAvg_s2,2,100.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FedAvg,,,,,,84.87,,0.9102,,90.3,C0,5.6,12.74,51.12
25,exp3_FixedFedAvg_s2,3,100.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FedAvg,,,,,,84.64,,0.9083,,90.46,C0,5.84,18.58,49.84
26,exp3_FixedFedAvg_s2,4,100.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FedAvg,,,,,,85.73,,0.9154,,91.18,C0,5.06,23.64,52.86
27,exp3_FixedFedAvg_s2,5,100.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FedAvg,,,,,,87.24,,0.925,,92.52,C0,4.88,28.52,50.63
28,exp3_FixedFedAvg_s2,6,1.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FedAvg,,,,,,90.08,,0.943,,92.62,C0,2.0,30.52,50.78
29,exp3_FixedFedAvg_s2,7,1.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FedAvg,,,,,,90.89,,0.948,,93.1,C0,2.14,32.66,51.74
30,exp3_FixedFedAvg_s2,8,1.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FedAvg,,,,,,90.7,,0.9468,,92.94,C0,1.92,34.58,52.69
31,exp3_FixedFedAvg_s2,9,1.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FedAvg,,,,,,91.72,,0.953,,93.0,C0,1.5,36.08,51.03
32,exp3_FixedFedAvg_s2,10,1.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FedAvg,,,,,,89.98,,0.9423,,93.08,C0,2.72,38.8,49.24
33,exp3_FixedFedAvg_s2,11,0.2,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FedAvg,,,,,,92.99,,0.9609,,93.16,C0,0.0,38.8,50.4
34,exp3_FixedFedAvg_s2,12,0.2,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FedAvg,,,,,,93.56,,0.9644,,93.52,C0,0.18,38.98,50.13
35,exp3_FixedFedAvg_s2,13,0.2,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FedAvg,,,,,,93.25,,0.9628,,93.44,C0,0.36,39.34,50.16
36,exp3_FixedFedAvg_s2,14,0.2,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FedAvg,,,,,,93.21,,0.9624,,93.14,C0,0.38,39.72,50.28
37,exp3_FixedFedAvg_s2,15,0.2,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FedAvg,,,,,,92.78,,0.9602,,93.0,C0,0.26,39.98,50.05
38,exp3_FixedFedAvg_s2,16,0.2,1,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FedAvg,,,,,,90.51,,0.9499,,93.26,C0,2.3,42.28,50.16
39,exp3_FixedFedAvg_s2,17,0.2,1,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FedAvg,,,,,,90.0,,0.9474,,91.24,C0,0.7,42.98,48.8
40,exp3_FixedFedAvg_s2,18,0.2,1,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FedAvg,,,,,,90.0,,0.9474,,90.64,C0,0.1,43.08,50.02
41,exp3_FixedFedAvg_s2,19,0.2,1,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FedAvg,,,,,,90.0,,0.9474,,90.58,C0,0.04,43.12,49.45
42,exp3_FixedFedAvg_s2,20,0.2,1,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FedAvg,,,,,,90.0,,0.9474,,90.54,C0,0.0,43.12,51.83
43,exp3_FixedKrum_s1,1,100.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",Krum,,,,,,72.87,,0.8257,,89.02,C3,16.32,16.32,52.88
44,exp3_FixedKrum_s1,2,100.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",Krum,,,,,,82.46,,0.8946,,88.02,C3,6.14,22.46,50.31
45,exp3_FixedKrum_s1,3,100.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",Krum,,,,,,81.92,,0.8905,,91.02,C3,9.84,32.3,47.41
46,exp3_FixedKrum_s1,4,100.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",Krum,,,,,,81.93,,0.8899,,90.9,C3,9.5,41.8,49.88
47,exp3_FixedKrum_s1,5,100.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",Krum,,,,,,78.76,,0.8677,,92.32,C3,13.86,55.66,47.65
48,exp3_FixedKrum_s1,6,1.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",Krum,,,,,,81.98,,0.8902,,93.0,C3,11.9,67.56,48.2
49,exp3_FixedKrum_s1,7,1.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",Krum,,,,,,84.13,,0.9049,,92.74,C3,9.08,76.64,47.19
50,exp3_FixedKrum_s1,8,1.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",Krum,,,,,,80.39,,0.8792,,92.16,C3,12.38,89.02,49.1
51,exp3_FixedKrum_s1,9,1.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",Krum,,,,,,76.32,,0.8503,,92.16,C3,16.26,105.28,49.92
52,exp3_FixedKrum_s1,10,1.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",Krum,,,,,,74.61,,0.8372,,91.28,C3,18.0,123.28,51.2
53,exp3_FixedKrum_s1,11,0.2,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",Krum,,,,,,66.56,,0.7732,,92.6,C3,27.28,150.56,50.42
54,exp3_FixedKrum_s1,12,0.2,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",Krum,,,,,,90.0,,0.9474,,92.82,C3,2.28,152.84,53.11
55,exp3_FixedKrum_s1,13,0.2,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",Krum,,,,,,56.52,,0.6874,,91.46,C3,33.66,186.5,52.49
56,exp3_FixedKrum_s1,14,0.2,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",Krum,,,,,,90.92,,0.9514,,92.16,C3,0.96,187.46,49.15
57,exp3_FixedKrum_s1,15,0.2,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",Krum,,,,,,90.95,,0.9508,,91.68,C3,0.84,188.3,50.75
58,exp3_FixedKrum_s1,16,0.2,1,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",Krum,,,,,,90.15,,0.9481,,91.62,C3,1.0,189.3,48.54
59,exp3_FixedKrum_s1,17,0.2,1,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",Krum,,,,,,81.64,,0.8901,,90.7,C3,8.6,197.9,50.31
60,exp3_FixedKrum_s1,18,0.2,1,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",Krum,,,,,,90.55,,0.9496,,91.36,C3,0.3,198.2,49.06
61,exp3_FixedKrum_s1,19,0.2,1,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",Krum,,,,,,90.03,,0.9475,,91.58,C3,1.04,199.24,49.97
62,exp3_FixedKrum_s1,20,0.2,1,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",Krum,,,,,,90.42,,0.9492,,91.92,C3,0.94,200.18,48.77
63,exp3_FixedMedian_s1,1,100.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",Median,,,,,,89.51,,0.941,,88.6,C1,0.0,0.0,49.42
64,exp3_FixedMedian_s1,2,100.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",Median,,,,,,89.85,,0.9425,,89.62,C1,0.0,0.0,49.06
65,exp3_FixedMedian_s1,3,100.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",Median,,,,,,91.58,,0.9526,,91.38,C1,0.38,0.38,49.29
66,exp3_FixedMedian_s1,4,100.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",Median,,,,,,92.21,,0.9563,,91.78,C1,0.0,0.38,48.96
67,exp3_FixedMedian_s1,5,100.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",Median,,,,,,92.21,,0.9561,,91.58,C1,0.0,0.38,50.15
68,exp3_FixedMedian_s1,6,1.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",Median,,,,,,92.81,,0.9599,,92.6,C1,0.0,0.38,49.0
69,exp3_FixedMedian_s1,7,1.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",Median,,,,,,92.46,,0.9577,,92.24,C1,0.0,0.38,46.65
70,exp3_FixedMedian_s1,8,1.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",Median,,,,,,93.01,,0.9609,,92.7,C1,0.0,0.38,46.02
71,exp3_FixedMedian_s1,9,1.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",Median,,,,,,92.59,,0.9583,,92.4,C1,0.0,0.38,46.13
72,exp3_FixedMedian_s1,10,1.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",Median,,,,,,93.22,,0.9622,,92.9,C1,0.0,0.38,49.47
73,exp3_FixedMedian_s1,11,0.2,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",Median,,,,,,93.56,,0.9651,,93.84,C1,0.22,0.6,48.99
74,exp3_FixedMedian_s1,12,0.2,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",Median,,,,,,93.6,,0.9653,,93.82,C1,0.2,0.8,49.16
75,exp3_FixedMedian_s1,13,0.2,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",Median,,,,,,93.64,,0.9652,,93.84,C1,0.14,0.94,49.17
76,exp3_FixedMedian_s1,14,0.2,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",Median,,,,,,93.61,,0.9652,,93.64,C1,0.0,0.94,49.22
77,exp3_FixedMedian_s1,15,0.2,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",Median,,,,,,93.51,,0.9647,,93.74,C1,0.02,0.96,48.52
78,exp3_FixedMedian_s1,16,0.2,1,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",Median,,,,,,93.87,,0.9664,,93.78,C1,0.02,0.98,48.83
79,exp3_FixedMedian_s1,17,0.2,1,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",Median,,,,,,93.62,,0.9651,,93.74,C1,0.08,1.06,47.91
80,exp3_FixedMedian_s1,18,0.2,1,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",Median,,,,,,93.31,,0.9634,,93.6,C1,0.0,1.06,49.73
81,exp3_FixedMedian_s1,19,0.2,1,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",Median,,,,,,93.32,,0.9634,,93.52,C1,0.04,1.1,48.72
82,exp3_FixedMedian_s1,20,0.2,1,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",Median,,,,,,93.33,,0.9635,,93.56,C1,0.08,1.18,50.17
102,exp3_FixedTrimmedMean_s1,1,100.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",TrimmedMean,,,,,,84.4,,0.908,,88.62,C2,4.56,4.56,49.4
103,exp3_FixedTrimmedMean_s1,2,100.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",TrimmedMean,,,,,,85.2,,0.9124,,89.58,C2,4.82,9.38,50.02
104,exp3_FixedTrimmedMean_s1,3,100.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",TrimmedMean,,,,,,87.51,,0.927,,91.06,C2,3.54,12.92,46.64
105,exp3_FixedTrimmedMean_s1,4,100.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",TrimmedMean,,,,,,87.91,,0.9294,,91.54,C2,4.02,16.94,50.9
106,exp3_FixedTrimmedMean_s1,5,100.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",TrimmedMean,,,,,,89.0,,0.9362,,92.24,C2,3.54,20.48,49.21
107,exp3_FixedTrimmedMean_s1,6,1.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",TrimmedMean,,,,,,90.94,,0.9483,,92.78,C2,2.22,22.7,47.9
108,exp3_FixedTrimmedMean_s1,7,1.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",TrimmedMean,,,,,,90.76,,0.9471,,93.06,C2,2.56,25.26,46.65
109,exp3_FixedTrimmedMean_s1,8,1.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",TrimmedMean,,,,,,92.18,,0.9557,,93.56,C2,1.68,26.94,46.51
110,exp3_FixedTrimmedMean_s1,9,1.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",TrimmedMean,,,,,,91.93,,0.9542,,93.48,C2,1.68,28.62,47.56
111,exp3_FixedTrimmedMean_s1,10,1.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",TrimmedMean,,,,,,92.03,,0.9547,,93.66,C2,2.02,30.64,47.1
112,exp3_FixedTrimmedMean_s1,11,0.2,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",TrimmedMean,,,,,,93.96,,0.967,,94.1,C2,0.0,30.64,52.34
113,exp3_FixedTrimmedMean_s1,12,0.2,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",TrimmedMean,,,,,,94.14,,0.9677,,93.96,C2,0.04,30.68,51.11
114,exp3_FixedTrimmedMean_s1,13,0.2,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",TrimmedMean,,,,,,94.06,,0.9675,,94.1,C2,0.08,30.76,51.81
115,exp3_FixedTrimmedMean_s1,14,0.2,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",TrimmedMean,,,,,,94.18,,0.9681,,94.04,C2,0.0,30.76,51.25
116,exp3_FixedTrimmedMean_s1,15,0.2,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",TrimmedMean,,,,,,94.13,,0.9678,,94.2,C2,0.02,30.78,51.5
117,exp3_FixedTrimmedMean_s1,16,0.2,1,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",TrimmedMean,,,,,,94.07,,0.9672,,94.0,C2,0.08,30.86,50.25
118,exp3_FixedTrimmedMean_s1,17,0.2,1,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",TrimmedMean,,,,,,93.97,,0.9666,,94.1,C2,0.16,31.02,50.59
119,exp3_FixedTrimmedMean_s1,18,0.2,1,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",TrimmedMean,,,,,,93.54,,0.964,,94.0,C2,0.54,31.56,51.38
120,exp3_FixedTrimmedMean_s1,19,0.2,1,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",TrimmedMean,,,,,,93.25,,0.9622,,94.1,C2,0.78,32.34,50.24
121,exp3_FixedTrimmedMean_s1,20,0.2,1,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",TrimmedMean,,,,,,93.33,,0.9626,,94.04,C2,0.82,33.16,50.87
124,exp3_RuleBased_s1,1,100.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FedAvg,,,,,,85.2,,0.9132,,88.82,C0,4.04,4.04,50.01
125,exp3_RuleBased_s1,2,100.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FedAvg,,,,,,83.93,,0.9039,,89.88,C0,6.32,10.36,48.47
126,exp3_RuleBased_s1,3,100.0,0,[],"[0, 1, 2, 3, 6, 7, 8]",TrimmedMean,,,,,,86.63,,0.9213,,90.94,C5,4.42,14.78,51.23
127,exp3_RuleBased_s1,4,100.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",FedAvg,,,,,,87.4,,0.926,,92.18,C0,5.12,19.9,51.81
128,exp3_RuleBased_s1,5,100.0,0,[],"[0, 1, 2, 3, 6, 7, 8]",TrimmedMean,,,,,,88.12,,0.9306,,92.68,C5,5.18,25.08,50.04
129,exp3_RuleBased_s1,6,1.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 8, 9]",TrimmedMean,,,,,,90.68,,0.9466,,93.5,C5,3.16,28.24,47.39
130,exp3_RuleBased_s1,7,1.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 8, 9]",TrimmedMean,,,,,,89.84,,0.9414,,93.06,C5,3.56,31.8,49.1
131,exp3_RuleBased_s1,8,1.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 8, 9]",Krum,,,,,,85.19,,0.9117,,93.7,C7,8.68,40.48,47.25
132,exp3_RuleBased_s1,9,1.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 8, 9]",Krum,,,,,,85.15,,0.9114,,92.98,C7,8.32,48.8,50.7
133,exp3_RuleBased_s1,10,1.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 8, 9]",Krum,,,,,,82.52,,0.8938,,93.52,C7,10.88,59.68,49.48
134,exp3_RuleBased_s1,11,0.2,0,[],"[0, 2, 3, 4, 6, 7, 8]",TrimmedMean,,,,,,91.19,,0.9533,,93.62,C5,1.9,61.58,51.42
135,exp3_RuleBased_s1,12,0.2,0,[],"[2, 4, 6, 7]",TrimmedMean,,,,,,85.99,,0.9171,,93.06,C5,7.1,68.68,49.48
136,exp3_RuleBased_s1,13,0.2,0,[],"[0, 2, 3, 4, 6, 7, 8]",Krum,,,,,,90.11,,0.9479,,93.38,C7,2.72,71.4,50.51
137,exp3_RuleBased_s1,14,0.2,0,[],"[0, 2, 3, 4, 6, 7, 8]",Krum,,,,,,90.0,,0.9474,,93.62,C7,3.08,74.48,49.29
138,exp3_RuleBased_s1,15,0.2,0,[],"[2, 4, 6, 7]",TrimmedMean,,,,,,91.31,,0.9508,,93.26,C5,2.7,77.18,49.36
139,exp3_RuleBased_s1,16,0.2,1,[],"[0, 2, 3, 4, 6, 7, 8]",Krum,,,,,,90.12,,0.948,,93.7,C7,2.96,80.14,47.96
140,exp3_RuleBased_s1,17,0.2,1,[],"[0, 1, 2, 4, 6, 7]",TrimmedMean,,,,,,93.16,,0.9626,,93.72,C5,0.48,80.62,50.15
141,exp3_RuleBased_s1,18,0.2,1,[],"[0, 2, 4, 6, 7]",TrimmedMean,,,,,,89.59,,0.9401,,93.5,C5,4.32,84.94,50.02
142,exp3_RuleBased_s1,19,0.2,1,[],"[0, 2, 3, 4, 6, 7, 8]",Krum,,,,,,90.76,,0.9511,,93.44,C7,1.98,86.92,50.48
143,exp3_RuleBased_s1,20,0.2,1,[],"[0, 2, 4, 6, 7]",TrimmedMean,,,,,,93.24,,0.9628,,93.54,C5,0.3,87.22,50.46
144,exp3_SingleShotLLM_s1,1,100.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",TrimmedMean,,,,,,84.26,,0.907,,88.38,C2,4.44,4.44,50.25
145,exp3_SingleShotLLM_s1,2,100.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",TrimmedMean,,,,,,84.58,,0.9083,,89.48,C2,5.08,9.52,50.63
146,exp3_SingleShotLLM_s1,3,100.0,0,[],"[0, 1, 2, 3, 5, 6, 7, 8]",TrimmedMean,,,,,,87.74,,0.9284,,91.56,C5,3.92,13.44,49.98
147,exp3_SingleShotLLM_s1,4,100.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",TrimmedMean,,,,,,88.64,,0.9339,,91.74,C2,3.66,17.1,51.35
148,exp3_SingleShotLLM_s1,5,100.0,0,[],"[0, 1, 2, 3, 6, 7, 8]",Median,,,,,,88.53,,0.9332,,92.14,C6,4.26,21.36,51.08
149,exp3_SingleShotLLM_s1,6,1.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",Krum,,,,,,81.32,,0.8855,,93.02,C3,12.06,33.42,47.06
150,exp3_SingleShotLLM_s1,7,1.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 8, 9]",Krum,,,,,,81.67,,0.888,,92.52,C7,10.84,44.26,46.37
151,exp3_SingleShotLLM_s1,8,1.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 8, 9]",FedAvg,,,,,,89.51,,0.9395,,93.02,C4,3.34,47.6,47.56
152,exp3_SingleShotLLM_s1,9,1.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 8, 9]",TrimmedMean,,,,,,90.97,,0.9484,,93.16,C5,2.14,49.74,46.71
153,exp3_SingleShotLLM_s1,10,1.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 8, 9]",Krum,,,,,,81.7,,0.888,,93.1,C7,11.84,61.58,46.73
154,exp3_SingleShotLLM_s1,11,0.2,0,[],"[0, 2, 3, 4, 6, 7, 8]",Krum,,,,,,90.03,,0.9475,,93.88,C7,3.26,64.84,50.11
155,exp3_SingleShotLLM_s1,12,0.2,0,[],"[1, 2, 4, 6, 7]",Median,,,,,,90.22,,0.9441,,93.34,C6,3.64,68.48,48.93
156,exp3_SingleShotLLM_s1,13,0.2,0,[],"[0, 2, 3, 4, 6, 7, 8]",TrimmedMean,,,,,,92.07,,0.9576,,93.62,C9,0.88,69.36,49.4
157,exp3_SingleShotLLM_s1,14,0.2,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",TrimmedMean,,,,,,93.22,,0.9624,,93.28,C2,0.32,69.68,48.98
158,exp3_SingleShotLLM_s1,15,0.2,0,[],"[0, 2, 3, 4, 6, 7, 8]",Krum,,,,,,90.26,,0.9487,,93.58,C7,2.62,72.3,49.1
159,exp3_SingleShotLLM_s1,16,0.2,1,[],"[0, 1, 2, 6, 7]",TrimmedMean,,,,,,92.48,,0.9578,,93.26,C9,0.88,73.18,51.25
160,exp3_SingleShotLLM_s1,17,0.2,1,[],"[2, 4, 6, 7, 8]",FedAvg,,,,,,93.45,,0.964,,93.8,C7,0.0,73.18,53.93
161,exp3_SingleShotLLM_s1,18,0.2,1,[],"[0, 2, 4, 6, 7]",FedAvg,,,,,,89.65,,0.9404,,93.6,C7,4.1,77.28,49.3
162,exp3_SingleShotLLM_s1,19,0.2,1,[],"[2, 3, 4, 6, 7, 8]",FedAvg,,,,,,93.06,,0.9622,,93.22,C8,0.02,77.3,49.02
163,exp3_SingleShotLLM_s1,20,0.2,1,[],"[0, 2, 4, 6, 7]",Median,,,,,,90.81,,0.9476,,93.58,C9,2.96,80.26,50.01
166,exp3_FixedMedian_s2,1,100.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",Median,,,,,,87.13,,0.9256,,86.4,C1,0.0,0.0,57.67
167,exp3_FixedMedian_s2,2,100.0,0,[],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",Median,,,,,,90.01,,0.9436,,89.82,C1,0.0,0.0,59.76
